"ID","mono6_n2_ctr","mono6_n3_ctr","mono6_n5_ctr","mono6_n6_ctr","mono6_n2_atra","mono6_n3_atra","mono6_n5_atra","mono6_n6_atra","mono6_n2_vitd","mono6_n3_vitd","mono6_n5_vitd","mono6_n6_vitd","mono6_n2_asp","mono6_n3_asp","mono6_n5_asp","mono6_n6_asp","mono6_n2_asp_atra","mono6_n3_asp_atra","mono6_n5_asp_atra","mono6_n6_asp_atra","mono6_n2_asp_vitd","/mnt/dessertlocal/mono_pmn_hg_fungi_vit_a_d_deseq/new_mono6_asp_vitd_n3//htseq/segemehl/mono6_n3_asp_vitd","mono6_n5_asp_vitd","mono6_n6_asp_vitd","mono6_n2_can","mono6_n3_can","mono6_n5_can","mono6_n6_can","mono6_n2_can_atra","mono6_n3_can_atra","mono6_n5_can_atra","mono6_n6_can_atra","mono6_n2_can_vitd","mono6_n3_can_vitd","mono6_n5_can_vitd","mono6_n6_can_vitd","mono6_n2_eco","mono6_n3_eco","mono6_n5_eco","mono6_n6_eco","mono6_n2_eco_atra","mono6_n3_eco_atra","mono6_n5_eco_atra","mono6_n6_eco_atra","mono6_n2_eco_vitd","mono6_n3_eco_vitd","mono6_n5_eco_vitd","mono6_n6_eco_vitd"
"ENSG00000001460",9.52065812435785,5.40658836788648,19.5980109803382,8.93785478805904,13.1683527410375,11.6024969724206,10.0147085610553,14.3674742265596,3.25001817746545,5.26085393511561,10.1854770742909,11.2288744165578,7.83534196435138,7.69398387557112,2.52584512087325,10.0920611505239,5.1733478619553,3.57811148586383,3.62054517200309,10.1659206340999,7.09359538907758,1.06005420834386,0.779744044893592,6.34000800841965,8.89498765147965,18.3423506124463,9.99261296959546,11.1028455895847,16.5265580670901,13.9413723538633,8.07570991415797,27.8947523703505,8.89606555321982,8.91025699548086,9.1534977122114,15.2053623154518,3.55173934691061,22.5067147396074,7.37038170050795,15.2307607644311,15.349215160607,8.48017246261262,14.1024386281841,13.6267902610683,6.66713035760684,22.3270760679485,10.0534175123172,1.55371300260547
"ENSG00000001461",95.2065812435785,54.7417072248506,162.128999928252,87.2755232245765,146.647564616099,80.443979008783,199.042332650973,119.557910528157,76.3754271704381,57.2117865443822,134.836315554898,79.4658804864092,26.3552411528183,13.6781935565709,25.2584512087325,45.4142751773574,43.3267883438756,27.7303640154447,41.2742149608352,57.606883593233,28.3743815563103,12.7206505001264,30.4100177508501,36.6311573819802,69.6774032699239,10.699704523927,24.4263872590111,55.5142279479235,84.135204705186,34.0789101983326,25.3808025873536,83.6842571110516,53.3763933193189,12.4743597936732,46.9116757750834,35.9399472910679,55.0519598771145,46.2638025203042,34.3951146023704,51.4038175799551,52.4431517987406,54.5153944025097,41.2999988396819,45.8355672417751,63.337738397265,55.8176901698711,62.8338594519822,68.3633721146408
"ENSG00000001497",272.018803553081,326.422772711146,273.48133504381,215.560027241424,251.39582505617,317.134917246164,261.008341872503,201.657763251354,342.335248026361,353.792427136524,279.373085466263,316.999762375133,248.594031414421,336.825516330558,257.636202329072,260.711579721866,275.48077364912,393.592263445021,225.922018732993,172.820650779699,291.625588217634,419.78146650417,194.936011223398,237.398077648603,155.662283900894,171.195272382832,175.425872132898,197.075509215128,126.202807057779,117.727144321512,134.979722850926,178.216473477239,115.648852191858,185.333345506002,201.376949668651,236.374268722024,221.983709181913,192.557448327752,200.228702863799,177.057593886512,134.305632655311,90.8589906708495,158.148776044635,148.655893757108,128.342259383932,141.404815097007,158.341325818995,124.297040208438
"ENSG00000001561",75.4852179859801,40.5494127591486,49.8858461317699,83.0694739125487,105.3468219283,51.0509866786508,43.8143499546168,107.756056699197,57.9586574981338,24.9890561917991,46.0771581932205,48.3705359482491,72.6549891239855,27.3563871131418,23.5745544614837,52.9833210402503,99.5869463426395,28.6248918869106,27.5161433072235,73.8723566077928,54.3842313162614,25.4413010002527,45.2251546038283,68.3311974240785,252.024650125257,195.651739866094,111.029032995505,131.846291376318,190.806624956404,108.432896085604,89.9864819006173,145.67259571183,200.161474947446,117.615392340347,77.8047305537969,105.055230543122,747.641132524684,486.395112983738,921.297712563494,755.826502934895,166.283164239909,115.088054849743,195.419506704836,266.341809648153,218.348519211624,162.491498050069,252.592114996969,416.395084698267
"ENSG00000001617",2.72018803553081,1.35164709197162,3.56327472369785,3.15453698402084,2.39424595291591,0.773499798161375,3.12959642532977,1.53937223855996,4.33335756995393,2.6304269675578,1.9400908712935,1.7275191410089,81.202634903278,18.807516140285,79.9850954943197,68.9624178619131,26.5134077925209,24.1522525295809,28.9643613760247,33.2086740713931,29.1625588217634,12.7206505001264,15.5948808978718,40.1533840533245,25.2024650125257,16.8138213947424,7.77203230968536,20.8178354804713,79.6279615959796,85.1972754958314,20.7661112078348,35.6432946954479,14.826775922033,8.91025699548086,4.5767488561057,12.4407509853697,55.0519598771145,130.038796273287,40.5370993527937,26.6538313377545,149.654847815918,204.735592311648,70.5121931409203,101.581527400691,28.3353040198291,64.5004419740733,32.6736069150308,45.0576770755587
"ENSG00000001626",0,0,0,0.525756164003473,0.598561488228976,0,0,1.53937223855996,0,0,0.485022717823374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15367284487971,0,0,0,0,0,1.77586967345531,0,0,0,0,0,0,1.23879911464257,0,0,0,0
"ENSG00000001629",633.80381227868,291.95577186587,448.972615185929,518.921333871428,573.421905723359,343.43391038365,511.376055898885,528.517801905586,507.544505380854,267.645943949006,579.602147798932,377.462932310444,465.846694971437,214.576661418706,345.198833186011,247.255498187835,442.967910679923,278.198168025913,328.745501617881,336.153108967571,394.088632726532,325.436641961566,287.725552565735,294.458149724379,779.793917446382,453.973177658046,544.042261677975,466.319514762557,677.588880750695,343.887184728628,511.077070281711,461.813122575803,683.514370005723,292.256429451772,519.460995167997,393.957114536706,342.742846976874,237.570877806967,427.482138629461,310.326750575284,487.337581349272,281.057144475161,499.629254255664,488.086851169173,485.033733515898,320.021423640595,624.568562952703,441.254492739954
"ENSG00000001630",8.16056410659244,10.813176735773,10.6898241710935,12.6181479360834,7.18273785874772,13.1494965687434,5.00735428052763,9.74935751087973,12.4584030136176,2.6304269675578,6.79031804952723,12.0926339870623,38.4644060068159,17.9526290429993,23.5745544614837,33.6402038350795,15.5200435858659,9.83980658612554,19.5509439288167,25.0759375641132,30.7389133526695,15.900813125158,22.6125773019142,15.4977973539147,10.3774855933929,4.58558765311157,37.7498712184717,20.8178354804713,12.0193149578837,3.09808274530296,23.0734568975942,10.8479592551363,10.3787431454231,7.12820559638468,24.0279314945549,17.969973645534,15.9828270610978,6.25186520544651,27.0247329018625,17.134605859985,12.7910126338392,6.0572660447233,13.0951215833138,2.47759822928514,10.0006955364103,19.8462898381764,10.0534175123172,7.76856501302737
"ENSG00000001631",261.818098419841,168.280062950467,171.037186737497,221.869101209466,304.667797508549,212.712444494378,323.600270379098,276.573878861272,235.084648170001,176.238606826373,255.121949575095,168.433116248367,225.088005521367,144.47591944128,226.484112504968,177.452075230045,245.087354960132,149.386154534815,205.646965769775,247.370735429765,233.300470574107,209.890733252085,207.411915941695,188.086904249783,336.527032814313,233.86497030869,272.021130838988,195.68765351643,237.381470418203,226.160040407116,274.574137081371,187.514724267356,238.711092344732,178.205139909617,227.693255591258,201.816627095997,225.535448528824,253.825727341128,331.667176522858,276.057538855314,300.58879689522,197.46687305798,262.909748711146,325.804167150996,325.022604933334,239.395871173003,331.762777906466,316.957452531517
"ENSG00000002016",31.2821624086044,47.3076482190067,31.1786538323562,29.968101348198,37.1108122701965,30.939991926455,45.0661885247487,47.7205393953587,34.1251908633872,28.2770899012464,51.4124080892776,40.5966998137091,18.5198991884669,18.807516140285,10.9453288571174,14.2970866299088,19.4000544823324,28.6248918869106,13.7580716536117,23.0427534372932,14.1871907781552,13.7807047084702,11.6961606734039,14.7933520196459,17.7899753029593,10.699704523927,8.88232263964041,23.5935468778675,40.5651879828576,44.9221998068929,21.9197840527145,29.44446083537,13.3440983298297,17.8205139909617,16.0186209963699,35.9399472910679,31.9656541221955,12.503730410893,28.2531298519471,9.51922547776945,19.1865189507587,47.2466751488417,29.2121943012384,26.014781407494,25.0017388410257,27.2886485274926,28.9035753479118,24.8594080416876
"ENSG00000002079",20.4014102664811,18.9230592876027,30.2878351514317,24.7105397081632,28.7309514349909,10.0554973760979,70.1029599273869,58.4961450652784,20.5834484572812,36.8259775458092,26.6762494802856,29.3678253971512,44.1628365263442,16.2428548484279,24.4165028351081,17.6611070134168,26.5134077925209,25.9413082725128,21.7232710320185,16.9432010568332,18.9162543708735,3.18016262503159,10.1366725836167,2.11333600280655,16.307477361046,24.4564674832617,5.55145164977526,20.8178354804713,19.531386806561,12.3923309812118,21.9197840527145,10.8479592551363,14.826775922033,7.12820559638468,33.1814292067663,17.969973645534,3.55173934691061,7.50223824653581,29.4815268020318,7.61538038221556,21.7447214775266,23.0176109699485,32.2341454358493,28.4923796367791,18.3346084834188,8.68275180420218,16.3368034575154,38.8428250651368
"ENSG00000002330",110.847662447881,231.807476273133,248.538411977925,146.685969756969,99.959768534239,184.866451760569,133.946727004114,128.794143959516,77.4587665629265,199.912449534393,173.638132980768,162.386799254836,39.8890136366979,65.8263064909973,33.6779349449767,52.1423159443733,29.746750206243,49.1990329306277,44.1706510984377,42.0191386209464,40.1970405381063,29.6815178336282,74.8554283097848,58.4689627443146,8.89498765147965,24.4564674832617,28.8675485788313,41.6356709609426,12.0193149578837,18.5884964718178,10.3830556039174,20.1462100452532,8.89606555321982,16.0384625918655,20.5953698524756,26.2638076357804,23.086305754919,36.2608181915897,18.4259542512699,13.3269156688772,46.047645481821,62.9955668651223,69.50487609605,42.1191698978474,25.0017388410257,59.5388695145292,32.6736069150308,35.7353990599259
"ENSG00000002549",1517.86492382619,403.466656953528,389.28776356399,586.218122863872,837.387522032338,339.566411392844,403.092019582475,701.440616703821,620.753471895901,282.113292270574,331.755538991188,404.239478996082,274.949272567239,405.216484113412,214.696835274226,289.305752981684,208.227251443701,292.510613969368,234.6113271458,266.347120613418,256.945788537699,512.006182630086,374.277141548924,358.562675142845,6610.45832299129,4009.33213803722,5211.70280880901,4703.44296288782,6254.55102120874,4328.02159518823,7626.93117749976,5565.00309788493,8314.85593707612,4868.56442233074,7548.20305093232,5765.59692888632,4228.34569249709,1944.33007889386,1923.66962383257,1818.17206625397,3508.57476546208,2266.62895393546,2205.01701122106,2483.79222485835,5503.71611020445,2819.41355013594,3551.36973622604,2939.62500092956
"ENSG00000002586",2213.5530139132,3578.48567599486,3832.30196533704,2823.31060069865,1412.60511222038,1600.37108239588,1702.5004553794,1648.66766749771,2233.30415761501,4844.58886749958,2914.01648868283,4046.71358781334,1814.23781665482,3101.53038895245,2698.44453746626,2337.15316144215,1084.46304556238,1889.2428645361,1506.14679155329,1354.10062846211,1941.2806048109,3256.48652803235,5243.7787019094,3055.88386005827,3348.96285078209,4321.15209844881,3719.47260534942,3014.42257757225,2035.77147099155,2445.93632741669,2118.14334319915,1681.43368454613,3651.83490959674,4963.01314648284,4033.25992944315,3725.31376728569,4936.91769220575,5270.32236819141,2595.60275552888,4165.61306907191,2991.81785505498,4003.8528555621,1998.51701702265,2273.19637536912,3820.26569490872,6182.11928459195,2195.41504925226,2911.65816688266
"ENSG00000002587",19.0413162487157,63.5274133226661,23.161285704036,43.6377616122883,9.57698381166362,35.5809907154232,13.770224271451,5.13124079519986,0,0,1.9400908712935,0,22.7937220781131,27.3563871131418,0,5.04603057526193,6.46668482744413,13.4179180719894,5.06876324080433,5.42182433818663,1.57635453090613,5.30027104171932,1.55948808978718,0.70444533426885,20.7549711867858,94.7688114976392,9.99261296959546,12.4907012882828,52.5845029407413,65.0597376513622,19.6124383629551,12.3976677201558,8.89606555321982,40.9871821792119,3.43256164207927,9.67613965528751,147.39718289679,322.59624460104,19.6543512013545,17.134605859985,186.748784454052,201.101232684814,83.607314724234,38.4027725539197,391.693908509402,281.569237079128,92.9941119889337,48.1651030807697
"ENSG00000002726",3.40023504441352,3.37911772992905,29.3970164705072,15.7726849201042,0,3.0939991926455,13.144304986385,9.23623343135975,0,0.657606741889451,11.640545227761,6.91007656403559,0,4.2744354864284,7.57753536261976,5.04603057526193,0.646668482744413,30.4139476298426,5.06876324080433,7.45500846500662,0.788177265453064,7.42037945840705,3.11897617957437,7.74889867695735,0,4.58558765311157,9.99261296959546,5.55142279479235,1.50241436973546,13.9413723538633,1.15367284487971,9.29825079011684,0,5.34615419728851,8.00931049818497,5.52922266016429,1.77586967345531,6.25186520544651,20.8827481514392,5.71153528666167,0,25.4405173878379,6.04390226922174,6.19399557321285,0,7.44235868931615,2.51335437807929,0
"ENSG00000002745",0,0,0,1.57726849201042,0,0,0,1.02624815903997,0,0,0,0,0.712303814941035,0,0,0,0.646668482744413,0,0,0.677728042273329,0,0,0,0.70444533426885,0,0,0,1.38785569869809,0,0,0,1.54970846501947,1.4826775922033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55371300260547
"ENSG00000002746",0.680047008882703,0.67582354598581,0,0,0,0,0,0.513124079519986,0,0,0,0,0,2.56466129185704,0.841948373624417,0,0.646668482744413,0.894527871465958,0,0.677728042273329,0,0,1.55948808978718,0,0,3.05705843540772,0,0,0,0,0,1.54970846501947,0,0,1.14418721402642,0,0,0,1.22839695008466,0,1.27910126338392,0,0,0,1.66678258940171,0,1.25667718903964,0
"ENSG00000002822",414.828675418449,706.911429101157,566.560681067958,389.05956136257,238.227472315133,353.489407759748,263.512019012767,210.380872603194,259.459784500992,403.112932778233,312.839652996076,324.773598509673,436.642238558854,795.899887572968,442.022896152819,746.812525138766,203.70057206449,483.939578463083,272.989105969033,189.763851836532,267.192092988589,508.826020005055,336.069683349138,468.456147288785,716.046505944112,755.093433545706,478.535132210627,632.862198606328,381.613249912808,289.670736685827,280.342501305769,308.391984538875,505.593058941326,468.679517962293,379.870155056773,398.104031531829,468.829593792201,1014.05253632342,377.11786367599,367.442103441901,110.002708651017,381.607760817568,228.660969185556,149.894692871751,276.685909840684,581.744370881546,263.902209698325,293.651757492435
"ENSG00000002834",4928.98072038183,6342.60397907682,5533.76564590276,4423.18660776122,4430.55213587088,4994.488196728,4844.61526641049,3944.89792334965,2929.8913869851,3290.00652967292,4282.75059838039,3512.91017324159,13504.5680274671,14930.6031540944,19683.0690785916,12242.5111806813,11544.972422436,13069.0522021176,15770.3706602111,8345.54311255377,11464.8265032803,9635.89275384572,13198.7274479138,8414.59951784142,4646.1485499562,5670.84339768131,6018.88387868633,6062.15369191325,4047.50431206734,5193.93572250041,4856.96267694358,4480.2071723713,2848.22365462255,4585.21824987445,3247.20331340699,3425.35343797178,1323.0229067242,2747.0695712732,2470.30626662025,1934.30661708275,3695.32354991614,5429.73328248997,6289.68762817009,3189.90772020462,2113.48032336137,3613.26514366299,4209.86858328281,1830.27391706925
"ENSG00000002919",644.684564420803,858.295903401978,715.327400782343,743.944972064914,559.056430005864,809.080788876798,683.503859292022,698.874996306221,576.878226500117,820.035607136145,689.217282027014,849.075657805873,471.545125490965,714.685613330828,641.564660701806,501.239037142685,492.114715368498,796.129805604702,752.349286742242,630.964807356469,472.118182006385,677.374639131729,632.372420408703,531.151782038713,575.209201462351,993.543991507508,953.739393431389,648.128611292007,551.386073692916,793.109182797558,771.807133224526,672.573473818451,424.045791370145,874.98723695622,758.596122899519,673.182858875003,738.761784157408,861.507025310529,960.606414966203,830.076461661496,651.062543062414,839.537073798649,752.465832518106,781.682241339462,658.379122813676,942.698767313379,769.086439692263,706.93941618549
"ENSG00000002933",225.775606949058,877.218962689581,5100.82776697347,4355.36406260477,236.431787850446,670.624325005912,2710.23050433558,2415.27504230057,108.333939248848,534.634281156123,4046.05951208259,5296.57368633328,9.25994959423345,32.4857096968558,1036.43844793166,388.544354295169,27.8067447580097,76.0348690746064,502.531669874029,231.105262415205,24.433495229045,28.6214636252843,1274.88151340102,580.462955437533,22.2374691286991,39.7417596603003,1504.44339708909,523.221598409179,45.0724310920639,52.6674066701503,499.540341832914,326.988486119109,25.2055190674562,81.9743643584239,1192.24307701553,696.682055180701,14.2069573876425,63.7690250955544,687.902292047408,203.711425224266,44.7685442184371,124.7796805213,1255.11703790838,287.401394597076,58.3373906290599,105.433414765312,1080.74238257409,243.932941409059
"ENSG00000003056",3371.67307004044,3229.0849027202,2812.31457567853,2892.1846581831,3502.78182911597,3200.74216479177,2762.18180499606,3474.87626650934,3631.89531331764,3057.21374304406,2899.95082986595,3355.70593140978,7624.50003512884,7518.73202062755,8741.1080149687,7601.8450616321,7292.48047990874,7433.52661188211,7902.20189241394,6926.38059203342,6974.58062199416,6537.35430285661,7194.69830223317,6836.64196907919,4394.12389983095,4856.13732464516,4947.45371027971,4847.77995555242,4176.71194786459,3852.46589378423,4072.46514242537,3841.72728478327,3749.69163068215,3767.25665768931,3961.17613495948,4287.91217295741,4510.70897057648,3966.18328633526,5750.12612334628,5279.36244997094,3426.71228460551,3067.39952504788,4135.03646919254,4195.81260129438,3041.87822565812,2917.40460621193,3839.14881251611,3617.04387006554
"ENSG00000003096",2.72018803553081,2.02747063795743,2.67245604277339,3.68029314802431,0.598561488228976,3.0939991926455,1.87775785519786,5.13124079519986,1.08333939248848,0,0,2.59127871151335,0,0,0.841948373624417,2.52301528763097,3.88001089646648,0,1.44821806880124,0,2.36453179635919,2.12010841668773,0.779744044893592,1.4088906685377,2.96499588382655,1.52852921770386,2.2205806599101,0,1.50241436973546,0,2.30734568975942,3.09941693003895,4.44803277660991,0,1.14418721402642,1.38230566504107,0,1.2503730410893,0,0,0,0,2.01463408974058,0,0,1.24039311488603,0,0
"ENSG00000003137",0.680047008882703,0,0,0,1.79568446468693,150.058960843307,3.75551571039573,3.07874447711992,0,0,0,0,0,0.85488709728568,0.841948373624417,0,3.88001089646648,13.4179180719894,7.24109034400618,7.45500846500662,0,0,0,0,0,1.52852921770386,0,0,4.50724310920639,10.8432896085604,4.61469137951884,4.64912539505842,1.4826775922033,0,0,0,0,2.5007460821786,0,0,2.55820252676783,24.2290641788932,10.0731704487029,4.95519645857028,0,1.24039311488603,0,1.55371300260547
"ENSG00000003147",33.3223034352525,31.7637066613331,80.1736812832016,44.1635177762917,34.7165663172806,37.9014901099074,66.9733635020571,62.0880136219183,21.6667878497697,42.7444382228143,59.657794292275,64.7819677878336,2.84921525976414,5.98420968099976,9.26143210986859,24.3891477804327,7.76002179293295,33.0975312442404,7.24109034400618,30.4977619022998,7.09359538907758,5.30027104171932,10.9164166285103,15.4977973539147,8.89498765147965,12.2282337416309,15.5440646193707,27.7571139739617,1.50241436973546,13.9413723538633,5.76836422439855,43.3918370205453,11.8614207376264,14.2564111927694,11.4418721402642,33.1753359609858,3.55173934691061,16.2548495341609,8.5987786505926,49.4999724844012,15.349215160607,26.6519705967825,1.00731704487029,29.7311787514217,8.33391294700855,28.5290416423786,17.593480646555,7.76856501302737
"ENSG00000003249",0,0,1.78163736184892,0,0,0.773499798161375,0,0,0,1.3152134837789,0,0,0,0,0.841948373624417,0,0,0.894527871465958,0,0,0.788177265453064,1.06005420834386,0.779744044893592,0,2.96499588382655,1.52852921770386,0,1.38785569869809,6.00965747894186,0,1.15367284487971,0,0,0,4.5767488561057,1.38230566504107,0,0,0,0,0,0,0,0,0,0,0,3.10742600521095
"ENSG00000003393",236.656359091181,193.285534151942,183.508648270439,228.703931341511,260.374247379605,201.883447320119,279.160001139416,263.232652793753,184.709366419286,119.026820281991,218.745245738342,153.749203549792,372.534895214161,284.677403396131,420.974186812209,340.60706383018,328.507589234162,197.690659593977,262.851579487424,323.276276164378,278.226574704932,225.791546377243,334.510195259351,282.482579041809,114.152341527322,108.525574456974,195.411098072089,205.402643407317,117.188320839366,117.727144321512,158.05317974852,161.169680362025,108.235464230841,99.7948783493856,136.158278469145,163.112068474847,143.84544354988,145.043272766359,395.54381792726,253.211397708667,221.284518565418,197.46687305798,205.492677153539,226.70023797959,110.007650900513,161.251104935183,270.185595643524,212.85868135695
