"ID","mono6_n2_ctr","mono6_n3_ctr","mono6_n5_ctr","mono6_n6_ctr","mono6_n2_atra","mono6_n3_atra","mono6_n5_atra","mono6_n6_atra"
"ENSG00000001629",633.80381227868,291.95577186587,448.972615185929,518.921333871428,573.421905723359,343.43391038365,511.376055898885,528.517801905586
"ENSG00000001630",8.16056410659244,10.813176735773,10.6898241710935,12.6181479360834,7.18273785874772,13.1494965687434,5.00735428052763,9.74935751087973
"ENSG00000001631",261.818098419841,168.280062950467,171.037186737497,221.869101209466,304.667797508549,212.712444494378,323.600270379098,276.573878861272
"ENSG00000002016",31.2821624086044,47.3076482190067,31.1786538323562,29.968101348198,37.1108122701965,30.939991926455,45.0661885247487,47.7205393953587
"ENSG00000002079",20.4014102664811,18.9230592876027,30.2878351514317,24.7105397081632,28.7309514349909,10.0554973760979,70.1029599273869,58.4961450652784
"ENSG00000002330",110.847662447881,231.807476273133,248.538411977925,146.685969756969,99.959768534239,184.866451760569,133.946727004114,128.794143959516
"ENSG00000002549",1517.86492382619,403.466656953528,389.28776356399,586.218122863872,837.387522032338,339.566411392844,403.092019582475,701.440616703821
"ENSG00000002586",2213.5530139132,3578.48567599486,3832.30196533704,2823.31060069865,1412.60511222038,1600.37108239588,1702.5004553794,1648.66766749771
"ENSG00000002587",19.0413162487157,63.5274133226661,23.161285704036,43.6377616122883,9.57698381166362,35.5809907154232,13.770224271451,5.13124079519986
"ENSG00000002726",3.40023504441352,3.37911772992905,29.3970164705072,15.7726849201042,0,3.0939991926455,13.144304986385,9.23623343135975
"ENSG00000002745",0,0,0,1.57726849201042,0,0,0,1.02624815903997
"ENSG00000002746",0.680047008882703,0.67582354598581,0,0,0,0,0,0.513124079519986
"ENSG00000002822",414.828675418449,706.911429101157,566.560681067958,389.05956136257,238.227472315133,353.489407759748,263.512019012767,210.380872603194
"ENSG00000002834",4928.98072038183,6342.60397907682,5533.76564590276,4423.18660776122,4430.55213587088,4994.488196728,4844.61526641049,3944.89792334965
"ENSG00000002919",644.684564420803,858.295903401978,715.327400782343,743.944972064914,559.056430005864,809.080788876798,683.503859292022,698.874996306221
"ENSG00000002933",225.775606949058,877.218962689581,5100.82776697347,4355.36406260477,236.431787850446,670.624325005912,2710.23050433558,2415.27504230057
"ENSG00000003056",3371.67307004044,3229.0849027202,2812.31457567853,2892.1846581831,3502.78182911597,3200.74216479177,2762.18180499606,3474.87626650934
"ENSG00000003096",2.72018803553081,2.02747063795743,2.67245604277339,3.68029314802431,0.598561488228976,3.0939991926455,1.87775785519786,5.13124079519986
"ENSG00000003137",0.680047008882703,0,0,0,1.79568446468693,150.058960843307,3.75551571039573,3.07874447711992
"ENSG00000003147",33.3223034352525,31.7637066613331,80.1736812832016,44.1635177762917,34.7165663172806,37.9014901099074,66.9733635020571,62.0880136219183
"ENSG00000003249",0,0,1.78163736184892,0,0,0.773499798161375,0,0
"ENSG00000003393",236.656359091181,193.285534151942,183.508648270439,228.703931341511,260.374247379605,201.883447320119,279.160001139416,263.232652793753
"ENSG00000003400",644.684564420803,289.252477681927,410.667411906177,327.02033401016,602.751418646579,467.193878089471,398.710584587013,371.50183357247
"ENSG00000003402",3881.02827969359,2904.68960064701,1849.33958159918,3522.56629882327,2658.21156922488,2062.15046189823,1567.30188980515,2257.23282580842
"ENSG00000003436",31.9622094174871,24.3296476554892,59.684851621939,72.0285944684758,23.9424595291591,18.563995155873,13.144304986385,55.4174005881585
"ENSG00000003509",90.4462521813995,90.5603551620985,86.4094120496728,111.460306768736,99.959768534239,146.964961650661,103.902601320948,115.452917891997
"ENSG00000003756",2432.52815077343,2135.60240531516,1775.40163108245,2364.85122568762,2425.96971179204,2419.50736864878,2540.60637808271,2381.40885305225
"ENSG00000003987",0,0,0.890818680924462,0,0.598561488228976,0,0,0
"ENSG00000003989",0,0,0,0,0,0,0.625919285065954,0
"ENSG00000004059",1188.72217152697,1798.36645586824,1941.0939057344,1474.74604002974,973.859541348544,1227.5441796821,1198.00951161624,998.026334666373
"ENSG00000004139",72.0849829415666,30.4120595693614,60.5756703028634,38.905956136257,73.6230630521641,58.7859846602645,76.3621527780464,46.1811671567987
"ENSG00000004142",663.725880669518,781.252019159596,781.247983170753,659.823985824359,754.18747516851,748.747804620211,683.503859292022,671.679420091662
"ENSG00000004399",4072.80153619851,4647.63852574441,5191.69127242776,3939.49093687802,861.329981561497,918.917760215713,1536.63184483692,789.184834301738
"ENSG00000004455",482.153329297837,383.191950573954,368.798933902727,289.691646365914,618.314017340532,590.180345997129,362.407266053188,372.52808173151
"ENSG00000004468",76.1652649948628,26.3571182934466,38.3052032797519,46.7922985963091,3391.44939230538,2363.041883383,4268.14360486474,3815.0775312311
"ENSG00000004478",401.227735240795,461.587481908308,534.491208554677,297.052232661962,354.946962519783,433.933386768531,294.182063980999,232.445208022554
"ENSG00000004487",564.439017372644,581.884073093782,557.652494258713,508.406210591358,533.916847500247,471.061377080277,660.344845744582,485.928503305427
"ENSG00000004534",1366.89448785423,1338.80644459789,778.57552712798,1522.58985095406,1094.17040048257,1519.15360358894,1053.422156766,1362.34443112556
"ENSG00000004660",50.32347865732,82.4504726102688,52.5583021745433,41.0089807922709,1021.74446040686,1364.45364395667,1475.29175490045,957.489532384294
"ENSG00000004700",782.734107223991,414.279833689301,504.203373403246,607.248369424011,750.596106239136,455.59138111705,601.508432948382,644.996967956622
"ENSG00000004766",341.383598459117,189.906416422013,267.245604277339,287.062865545896,402.831881578101,272.271928952804,322.348431808966,321.728797859031
"ENSG00000004776",1.36009401776541,0,0,1.05151232800695,0,0,0.625919285065954,0
"ENSG00000004777",12.2408461598887,8.10988255182972,9.79900549016908,9.98936711606599,2.99280744114488,7.73499798161375,5.63327356559359,4.61811671567987
"ENSG00000004779",131.929119723244,254.78547683665,228.940400997587,195.581293009292,156.823109915992,227.408940659444,179.012915528863,188.316537183835
"ENSG00000004799",204.694149673694,249.378888468764,314.458994366335,261.82656967373,550.676569170658,478.02287526373,380.5589253201,365.34434461823
"ENSG00000004809",14.2809871865368,7.43405900584391,19.5980109803382,4.73180547603126,4.78849190583181,4.64099878896825,10.6406278461212,8.20998527231978
"ENSG00000004838",8.16056410659244,14.192294465702,16.9255549375648,9.46361095206251,2.99280744114488,11.6024969724206,8.13695070585741,5.64436487471985
"ENSG00000004846",0,0,0,1.05151232800695,0.598561488228976,0,0,1.02624815903997
"ENSG00000004848",0,0,0,0,0,0,0,1.02624815903997
"ENSG00000004864",333.903081361407,202.747063795743,215.57812078372,202.416123141337,298.08362113803,186.413451356891,198.416413365908,213.459617080314
"ENSG00000004866",68.0047008882703,94.6152964380134,109.570697753709,98.8421588326529,92.1784691872624,82.7644784032671,116.420987022268,93.3885824726374
"ENSG00000004897",394.427265151968,232.483299819119,235.176131764058,266.032618985757,310.653412390839,280.780426732579,204.675606216567,247.325806328633
"ENSG00000004939",0.680047008882703,1.35164709197162,0.890818680924462,0,0,1.54699959632275,0.625919285065954,3.07874447711992
"ENSG00000004948",0,0,0,0.525756164003473,0.598561488228976,0.773499798161375,6.25919285065954,0
"ENSG00000004961",357.704726672302,404.8183040455,310.004900961713,349.62784906231,387.269282884148,411.501892621851,391.825472451287,470.534780919827
"ENSG00000004975",279.499320650791,339.263420084876,300.205895471544,253.940227213677,278.929653514703,286.96842511787,325.478028234296,301.203834678232
"ENSG00000005001",0,0,0,0,0,3.86749899080687,0,0
"ENSG00000005007",1721.19897948212,2207.91552473564,1865.37431785582,1798.08608089188,1745.40529967569,1865.68151316524,1991.0492457948,1781.56680409339
"ENSG00000005020",1908.21190692487,975.213376857523,1204.38685660987,1095.67584578324,2112.92205344829,1866.4550129634,1763.84054531586,1496.26981588028
"ENSG00000005022",1404.29707334278,1472.61950670308,1903.67952113558,1132.47877726348,1393.45114459706,1611.20007957014,1412.07390710879,1208.40720726957
"ENSG00000005059",847.338573067848,485.241306017811,618.228164561577,495.262306491272,666.79749788708,665.983326216944,603.38619080358,557.252750358705
"ENSG00000005073",0,0,0,0,0,0,0,0
"ENSG00000005075",737.851004637733,1046.17484918603,1053.83849953364,852.25074184963,732.639261592267,736.371807849629,803.680362024685,705.545609339981
"ENSG00000005100",150.97043597196,162.197651036594,162.128999928252,141.428408116934,149.640372057244,178.678453375278,158.983498406752,120.584158687197
"ENSG00000005102",0,0,0,0,0,0,0,0.513124079519986
"ENSG00000005108",0,0.67582354598581,0.890818680924462,0,0,0.773499798161375,0,0
"ENSG00000005156",235.976312082298,262.219535842494,211.124027379097,234.487249145549,215.482135762431,225.861941063121,215.942153347754,222.182726432154
"ENSG00000005175",492.354034431077,329.126066895089,276.153791086583,412.192832578723,679.965850628117,399.899395649431,562.075517989227,577.264589459984
"ENSG00000005187",63.2443718260914,25.005471201475,98.8808735826153,39.9574684642639,257.980001426689,174.810954384471,419.365920994189,205.762755887514
"ENSG00000005189",7.48051709770974,9.46152964380134,8.90818680924462,19.978734232132,14.9640372057244,14.6964961650661,11.8924664162531,14.3674742265596
"ENSG00000005194",195.853538558219,243.296476554892,199.543384527079,189.797975205254,200.518098556707,269.177929760158,154.602063411291,167.791574003035
"ENSG00000005206",110.847662447881,126.379003099346,122.932977967576,99.3679149966564,68.8345711463323,156.246959228598,125.809776298257,66.1930062580782
"ENSG00000005238",1256.72687241524,1422.60856430013,1139.35709290239,1089.8925279792,1350.9532789328,1519.9271033871,1142.30269524537,979.553867803653
"ENSG00000005243",18.361269239833,13.5164709197162,7.1265494473957,19.978734232132,12.5697912528085,9.2819975779365,15.6479821266489,7.69686119279979
"ENSG00000005249",61.884277808326,61.4999426847087,88.1910494115217,159.304117693052,71.8273785874772,78.8969794124603,80.7435877735081,184.211544547675
"ENSG00000005302",809.255940570417,481.186364741897,552.307582173166,527.333432495483,604.547103111266,617.252838932777,599.004755808118,538.780283495985
"ENSG00000005339",2950.04392453317,2654.63488863226,2847.05650423458,3372.20003591828,3226.24642155418,2604.37382040935,3018.8087118731,3124.41252019719
"ENSG00000005379",46.9232436129065,27.7087653854182,24.9429230658849,48.895323252323,34.1180048290516,15.4699959632275,31.2959642532977,48.2336634748787
"ENSG00000005381",38.7626795063141,191.258063513984,383.942851478443,690.843599500563,57.4619028699817,157.793958824921,278.53408185435,609.078282390223
"ENSG00000005421",0,0,0,0,0,0,0,0
"ENSG00000005436",90.4462521813995,56.0933543168222,51.6674834936188,74.6573752884932,132.282088898604,88.9524767885581,78.2399106332443,55.9305246676785
"ENSG00000005448",27.8819273641908,45.2801775810493,47.2133900889965,38.905956136257,28.7309514349909,19.3374949540344,48.1957849500785,47.2074153158387
"ENSG00000005469",33.3223034352525,17.5714121956311,36.5235659179029,21.5560027241424,34.1180048290516,23.9784937430026,48.1957849500785,18.9855909422395
"ENSG00000005471",2.04014102664811,4.73076482190067,6.23573076647123,7.88634246005209,10.1755452998926,3.86749899080687,10.6406278461212,23.0905835783994
"ENSG00000005483",2381.52462510723,1800.3939265062,1951.7837299055,2491.03270504845,1860.32910541566,1563.24309208414,1733.79641963269,1995.53954525323
"ENSG00000005486",583.480333621359,1685.50392368861,823.116461174203,894.311234969908,729.646454151122,1221.35618129681,900.071931924842,910.282117068455
"ENSG00000005513",2.04014102664811,0,0.890818680924462,1.57726849201042,0.598561488228976,0,1.25183857013191,2.05249631807994
"ENSG00000005700",629.723530225383,304.120595693614,386.615307521217,547.837922891619,917.594761455021,567.748851850449,643.445025047801,870.771562945416
"ENSG00000005801",88.4061111547514,73.6647665124533,69.483857112108,79.9149369285279,73.0245015639351,86.631977394074,58.2104935111338,82.0998527231978
"ENSG00000005810",2644.70281754483,1555.74580285933,2006.12366944189,2353.81034624355,3407.61055248756,1718.71655151458,2747.78566143954,2761.63379597656
"ENSG00000005812",1128.1979877364,642.708192232505,761.649972190415,893.785478805904,911.010585084502,684.547321372817,657.841168604318,825.103519868137
"ENSG00000005844",9288.76209432884,12431.774128409,7392.90423299211,14116.0272473292,3225.64786006595,2821.7272636927,4194.28512922696,5119.4389413709
"ENSG00000005882",185.652833424978,162.197651036594,300.205895471544,160.881386185063,98.1640840695521,117.571969320529,230.338296904271,107.756056699197
"ENSG00000005884",11.560799151006,0.67582354598581,8.01736812832016,15.7726849201042,7.18273785874772,3.86749899080687,5.00735428052763,8.20998527231978
"ENSG00000005889",376.065995912135,239.241535278977,265.46396691549,330.700627158184,329.208818525937,293.929923301323,321.096593238835,340.201264721751
"ENSG00000005893",3980.99518999935,2342.40441038682,2439.06154837118,3144.02186074077,5339.16847500247,3826.50350150432,3005.66440688671,4402.60460228148
"ENSG00000005961",33.3223034352525,131.109767921247,94.426780177993,168.767728645115,20.9496520880142,73.4824808253306,35.6773992487594,178.567179672955
"ENSG00000005981",0,0,0,0,0.598561488228976,0,0,0
"ENSG00000006007",921.463697036063,1056.98802592181,1074.3273291949,856.456791161657,1106.14163024715,1351.30414738792,1228.0536372994,968.265138054213
"ENSG00000006015",57.8039957550298,89.8845316161127,79.2828626022771,48.895323252323,37.7093737584255,75.8029802198147,66.9733635020571,49.2599116339186
"ENSG00000006016",0,0,0,0,0,0,0,0.513124079519986
"ENSG00000006025",71.4049359326838,41.2252363051344,109.570697753709,72.5543506324793,64.0460792405005,53.3714860731349,125.183857013191,56.4436487471985
"ENSG00000006042",0.680047008882703,0,1.78163736184892,0,0.598561488228976,0,0,1.53937223855996
"ENSG00000006047",0.680047008882703,0,1.78163736184892,1.05151232800695,1.19712297645795,0,0.625919285065954,0.513124079519986
"ENSG00000006059",0,0,0,0,0,0,0,0
"ENSG00000006062",896.301957707403,1166.47144037151,1128.66726873129,847.518936373598,471.666452724433,600.235843373227,704.785114984265,476.692269874067
"ENSG00000006071",0,0,0,0,0,0,0,0
"ENSG00000006116",0,0,0,0,0,0,0,0
"ENSG00000006118",2.04014102664811,2.02747063795743,3.56327472369785,2.62878082001737,1.19712297645795,2.32049939448412,1.87775785519786,4.61811671567987
"ENSG00000006125",1342.41279553446,1363.81191579936,1281.8880818503,1310.71011686066,1354.54464786217,1428.65412720406,1107.25121528167,1240.73402427933
"ENSG00000006128",0,0,0,0,0.598561488228976,0,0,0
"ENSG00000006194",329.822799308111,350.752420366635,285.061977895828,296.526476497959,334.595871919998,358.130406548717,307.326368967384,285.296988213112
"ENSG00000006210",0,0,0,0,0,0,0.625919285065954,0
"ENSG00000006282",16.3211282131849,31.0878831153472,211.124027379097,82.0179615845418,28.1323899467619,44.8629882933597,224.079104053612,113.913545653437
"ENSG00000006283",4.76032906217892,15.5439415576736,1.78163736184892,21.0302465601389,37.7093737584255,19.3374949540344,31.9218835383637,32.3268170097591
"ENSG00000006327",26.5218333464254,100.697708351886,16.9255549375648,37.3286876442466,8.97842232343464,84.3114779995899,6.25919285065954,7.1837371132798
"ENSG00000006377",0.680047008882703,0,0.890818680924462,0,0,0,0,0.513124079519986
"ENSG00000006432",4.76032906217892,2.70329418394324,1.78163736184892,7.88634246005209,14.3654757174954,2.32049939448412,5.00735428052763,8.20998527231978
"ENSG00000006451",464.472107066886,384.543597665926,575.468867877202,442.686690090924,357.939769960928,417.689891007142,458.172916668279,442.312956546228
"ENSG00000006453",0.680047008882703,3.37911772992905,1.78163736184892,0.525756164003473,2.99280744114488,3.0939991926455,6.8851121357255,5.13124079519986
"ENSG00000006459",1256.04682540635,900.872786799084,1076.10896655675,1347.5130483409,735.632069033412,645.872331464748,746.721707083684,694.256879590541
"ENSG00000006468",0,0,0,0.525756164003473,1.79568446468693,0,0,0
"ENSG00000006530",63.2443718260914,39.8735892131628,38.3052032797519,49.4210794163265,38.3079352466545,55.691985467619,50.0735428052763,49.7730357134386
"ENSG00000006534",700.448419149184,612.296132663144,1067.20077974751,476.86084075115,1037.30705910082,916.597260821229,1296.90475865666,693.230631431501
"ENSG00000006555",6.12042307994433,1.35164709197162,0.890818680924462,9.46361095206251,4.78849190583181,1.54699959632275,1.25183857013191,6.15748895423983
"ENSG00000006576",479.433141262306,245.323947192849,144.312626309763,310.196136762049,407.620373483933,237.464438035542,195.912736225644,221.156478273114
"ENSG00000006606",0,0,0,0,10.1755452998926,7.73499798161375,0.625919285065954,5.13124079519986
"ENSG00000006607",242.776782171125,196.664651881871,225.377126273889,214.508514913417,204.70802897431,159.340958421243,262.260180442635,159.581588730716
"ENSG00000006611",0.680047008882703,0,0,0,0.598561488228976,0,0,0
"ENSG00000006625",9.52065812435785,20.9505299255601,31.1786538323562,19.978734232132,17.3582831586403,23.2049939448412,24.4108521175722,25.1430798964793
"ENSG00000006634",63.9244188349741,46.6318246730209,57.0123955791656,50.4725917443334,74.820186028622,83.5379782014285,33.1737221084956,65.6798821785582
"ENSG00000006638",1.36009401776541,1.35164709197162,2.67245604277339,5.7833178040382,1.19712297645795,0.773499798161375,0,3.07874447711992
"ENSG00000006652",386.946748054258,309.527184061501,239.63022516868,455.830594191011,511.770072435775,399.125895851269,276.656323999152,500.809101611506
"ENSG00000006659",0,0,0,0,0,0,0,0
"ENSG00000006695",84.3258291014552,110.835061541673,80.1736812832016,81.4922054205383,90.9813462108044,85.0849777977513,86.3768613391017,75.9423637689579
"ENSG00000006704",14.2809871865368,14.8681180116878,13.3622802138669,21.0302465601389,2.39424595291591,3.86749899080687,5.00735428052763,10.2624815903997
"ENSG00000006712",1003.74938511087,1066.44955556561,801.736812832016,892.733966477897,842.17601393817,878.695770711322,577.723500115876,824.590395788617
"ENSG00000006715",1046.59234667048,687.988369813554,965.647450122117,703.98750360065,1341.97485660936,952.178251536653,1202.3909466117,1069.86370579917
"ENSG00000006740",0,1.35164709197162,0,0,0.598561488228976,0,0,0.513124079519986
"ENSG00000006744",528.396525901861,585.263190823711,703.746757930325,502.62289278732,383.677913954774,372.053402915621,593.997401527591,393.566168991829
"ENSG00000006747",28.5619743730735,14.8681180116878,7.1265494473957,18.4014657401216,40.7021811995704,23.2049939448412,24.4108521175722,49.2599116339186
"ENSG00000006756",588.920709692421,373.730420930153,618.228164561577,391.162586018584,480.046313559639,454.817881318889,522.016683745006,435.642343512468
"ENSG00000006757",31.2821624086044,30.4120595693614,30.2878351514317,26.8135643641771,32.9208818525937,46.4099878896825,46.9439463799466,29.7611966121592
"ENSG00000006788",0.680047008882703,0,0,0,0,0,0,0
"ENSG00000006831",1258.086966433,1222.56479468833,1020.87820833943,1113.55155535936,1560.44979981294,1433.29512599303,1253.71632798711,1420.84057619084
"ENSG00000006837",1.36009401776541,2.70329418394324,0,4.20604931202778,0,2.32049939448412,0.625919285065954,0
"ENSG00000007001",0,0,0,0,0,0,0,1.02624815903997
"ENSG00000007038",21.7615042842465,29.0604124773898,30.2878351514317,12.6181479360834,25.738143993846,40.9954893025529,23.7849328325063,9.23623343135975
"ENSG00000007047",786.814389277288,981.295788771396,1016.42411493481,960.556511634345,550.676569170658,574.710350033902,620.286011500361,602.407669356464
"ENSG00000007062",11.560799151006,7.43405900584391,29.3970164705072,8.93785478805904,2.39424595291591,3.86749899080687,3.75551571039573,10.2624815903997
"ENSG00000007080",167.971611194028,391.301833125784,301.096714152468,219.240320389448,202.912344509623,329.510914016746,157.73165983662,144.700990424636
"ENSG00000007129",16.3211282131849,41.2252363051344,70.3746757930325,53.1013725643508,23.9424595291591,43.315988697037,88.2546191942996,68.7586266556781
"ENSG00000007168",1465.50130414223,1160.38902845764,1166.08165333012,1319.12221548471,1279.72446183355,1349.7571477916,1028.38538536336,1321.80762884348
"ENSG00000007171",0,0,0,1.05151232800695,0,0,2.50367714026382,0
"ENSG00000007174",0.680047008882703,0,0,0.525756164003473,0,0,0,0.513124079519986
"ENSG00000007202",3755.21958305029,3468.32643799918,4058.56991029185,3268.62607160959,3235.82340536585,2731.22778730782,3302.97606729304,2903.25604192408
"ENSG00000007216",0,0.67582354598581,0,2.10302465601389,0.598561488228976,0,0,0
"ENSG00000007237",3120.73572376273,4524.638640375,4588.6070254419,4529.91510905392,4772.33074564963,5658.92452334862,9163.45833336557,7272.50757903676
"ENSG00000007255",72.7650299504493,68.2581781445668,89.0818680924462,68.3483013204515,50.279165011234,53.3714860731349,84.4991034839038,60.0355173038384
"ENSG00000007264",36.0424914707833,15.5439415576736,73.9379505167304,57.3074218763786,31.7237588761357,20.1109947521958,23.1590135474403,60.5486413833583
"ENSG00000007306",0,0,0,0,0,0,0,1.02624815903997
"ENSG00000007312",132.609166732127,18.9230592876027,19.5980109803382,81.4922054205383,60.4547103111266,18.563995155873,15.0220628415829,49.7730357134386
"ENSG00000007314",0,0,0,0.525756164003473,0,0,0.625919285065954,1.02624815903997
"ENSG00000007341",87.046017136986,60.8241191387229,65.0297637074857,32.5968821682153,91.5799076990334,61.87998385291,63.2178477916614,44.6417949182388
"ENSG00000007350",7.48051709770974,7.43405900584391,2.67245604277339,8.93785478805904,162.808724798282,88.9524767885581,22.5330942623744,60.0355173038384
"ENSG00000007372",0,0,0.890818680924462,0,0,0,0,0
"ENSG00000007376",224.415512931292,374.406244476139,383.942851478443,215.03427107742,204.109467486081,256.801932989576,242.230763320524,188.829661263355
"ENSG00000007384",2.72018803553081,5.40658836788648,2.67245604277339,1.57726849201042,1.19712297645795,3.0939991926455,0.625919285065954,1.53937223855996
"ENSG00000007392",531.116713937391,641.356545140533,340.292736113144,498.942599639296,450.716800636419,605.650341960357,450.035965962421,386.382431878549
"ENSG00000007402",1.36009401776541,0,4.45409340462231,5.7833178040382,19.7525291115562,3.0939991926455,18.1516592669127,20.0118391012795
"ENSG00000007516",8.84061111547514,6.08241191387229,13.3622802138669,8.41209862405557,2.39424595291591,8.50849777977512,6.8851121357255,5.64436487471985
"ENSG00000007520",152.330529989726,237.889888187005,276.153791086583,160.355630021059,100.558330022468,192.601449742182,122.680179872927,132.386012516156
"ENSG00000007541",242.776782171125,272.356889032281,241.411862530529,190.323731369257,194.532483674417,323.322915631455,263.512019012767,174.462187036795
"ENSG00000007545",110.167615438998,110.159237995687,86.4094120496728,99.8936711606599,102.354014487155,122.986467907659,96.391569900157,103.651064063037
"ENSG00000007866",4.76032906217892,1.35164709197162,1.78163736184892,1.05151232800695,1.79568446468693,0.773499798161375,0.625919285065954,2.56562039759993
"ENSG00000007908",0,0,0,0,0,0,0,1.02624815903997
"ENSG00000007923",352.26435060124,422.389716241131,428.483785524666,334.906676470212,268.75410821481,346.527909576296,394.955068876617,296.585717962552
"ENSG00000007933",0,0,1.78163736184892,0,0,0,0,0
"ENSG00000007944",159.811047087435,103.401002535829,66.8114010693347,103.048208144681,70.6302556110192,52.5979862749735,41.310672814353,58.4961450652784
"ENSG00000007952",0,0,0.890818680924462,0.525756164003473,0,0,1.25183857013191,1.02624815903997
"ENSG00000007968",44.2030555773757,47.3076482190067,55.2307582173166,45.2150301042987,20.9496520880142,30.1664921282936,8.13695070585741,14.8805983060796
"ENSG00000008018",1142.47897492294,1750.38298410325,1283.66971921215,1496.30204275388,1322.22232749781,1782.91703476197,1241.82386157085,1530.1360051286
"ENSG00000008056",31.9622094174871,18.2472357416169,29.3970164705072,6.83483013204515,4033.10730768684,3532.573578203,2045.50422359554,1853.91729930571
"ENSG00000008083",1571.58863752793,1776.74010239669,1232.00223571853,2032.04757387342,2815.03467914088,4009.82295366857,2596.31319445358,5329.81981397409
"ENSG00000008086",140.089683829837,74.3405900584391,132.731983457745,136.170846476899,138.267703780894,72.7089810271692,126.435695583323,137.004129231836
"ENSG00000008118",0,0.67582354598581,2.67245604277339,0,0.598561488228976,0.773499798161375,3.12959642532977,1.53937223855996
"ENSG00000008128",44.8831025862584,62.8515897766803,96.2084175398419,108.831525948719,47.2863575700891,95.9139749720105,77.6139913481783,99.5460714268773
"ENSG00000008130",2661.02394575802,1832.83345671352,1091.25288413247,1341.20397437286,6444.11298227316,4719.12226858255,5366.63195015549,5028.61597929586
"ENSG00000008196",0,0,0,0,0,0,0,0
"ENSG00000008197",0,0,0,0,0,0,0,0
"ENSG00000008226",3.40023504441352,7.43405900584391,1.78163736184892,4.73180547603126,2.99280744114488,2.32049939448412,5.00735428052763,8.20998527231978
"ENSG00000008256",317.581953148222,227.076711451232,407.994955863404,396.945903822622,210.095082368371,228.182440457606,289.174709700471,314.031936666231
"ENSG00000008277",1.36009401776541,0,2.67245604277339,5.7833178040382,0,1.54699959632275,1.87775785519786,3.07874447711992
"ENSG00000008282",527.716478892978,413.604010143316,447.19097782408,397.997416150629,536.311093453163,546.090857501931,345.507445356407,346.87187775551
"ENSG00000008283",101.327004323523,60.1482955927371,63.2481263456368,39.4317123002605,64.0460792405005,43.315988697037,102.024843465751,34.892437407359
"ENSG00000008294",1944.25439839565,1773.36098466676,1323.75655985375,2193.45471622249,1665.19806025301,1483.57261287352,1199.88726947143,1591.710894671
"ENSG00000008300",13.6009401776541,13.5164709197162,21.3796483421871,7.36058629604862,13.1683527410375,25.5254933393254,25.6626906877041,18.4724668627195
"ENSG00000008311",7.48051709770974,4.73076482190067,2.67245604277339,5.25756164003473,6.58417637051874,13.9229963669047,7.51103142079145,15.9068464651196
"ENSG00000008323",0.680047008882703,0,0,1.57726849201042,0,0,0.625919285065954,0.513124079519986
"ENSG00000008324",76.8453120037455,138.543826927091,103.334966987238,153.520799889014,87.3899772814305,169.396455797341,113.291390596938,119.044786448637
"ENSG00000008382",106.087333385702,131.109767921247,159.456543885479,79.9149369285279,117.318051692879,80.443979008783,123.932018443059,109.808553017277
"ENSG00000008394",337.983363414704,636.625780318633,640.498631584688,569.393925615761,147.844687592557,360.450905943201,284.793274705009,281.191995576952
"ENSG00000008405",191.09320949604,121.648238277446,155.893269161781,241.322079277594,233.438980409301,180.2254529716,130.817130578784,263.745776873273
